# ABIS-Seq immune-cell RNA-seq signature matrix (Table S5, ABIS-Seq sheet).
# Source: Monaco G, Lee B, Xu W, et al. "RNA-Seq Signatures Normalized by mRNA
#   Abundance Allow Absolute Deconvolution of Human Immune Cell Types."
#   Cell Reports 26(6):1627-1640.e7, 2019. doi:10.1016/j.celrep.2019.01.041; PMID:30726743.
# Provenance: PMC6367568 supplementary file mmc6.xlsx (Table S5), sheet 'ABIS-Seq'.
#   Retrieved via Europe PMC supplementaryFiles endpoint:
#   https://www.ebi.ac.uk/europepmc/webservices/rest/PMC6367568/supplementaryFiles
# Licence: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/) - the Cell Reports
#   article is open access: "(c) 2019 The Authors. This is an open access article under
#   the CC BY license (http://creativecommons.org/licenses/by/4.0/)." Attribution: Monaco 2019.
# Dimensions: 1296 genes x 17 immune cell types. Values are mRNA-abundance-normalised TPM.
# Format: tab-separated; first non-comment line = header (gene-symbol col + 17 cell-type cols).
Gene symbol	Monocytes C	NK	T CD8 Memory	T CD4 Naive	T CD8 Naive	B Naive	T CD4 Memory	MAIT	T gd Vd2	Neutrophils LD	T gd non-Vd2	Basophils LD	Monocytes NC+I	B Memory	mDCs	pDCs	Plasmablasts
CTD-2509G16.5	4.3381725036667103	0.394893020896044	0.84443870290456802	1.3872150350716099	1.6516266001643101	6.0519012377680603	1.3403102615521201	0.79587463470923003	1.20058665698902	1.21930657116583	0.57309905878121303	0.32976434446118302	2.7371076994111698	49.087111095138098	7.4876924552759201	2.5766472818200201	54.359890565915897
TNFRSF13B	0.34720311540237497	0.10205088987060899	0.120339368403119	0.152303126581321	0.121024333152821	20.858246720244701	0.349243440655295	8.8056141085280606E-2	5.0627199871748303E-2	0.32098356043031501	8.9977759498953799E-2	0.20868234342449499	0.49324118047020699	179.92666873859	2.4661018268227801	1.1285700831135801	977.61153614565296
COL4A4	0.12618124879541801	0.28385982985430602	1.1964644232114199E-2	0.158538358307795	8.7078523730989302E-2	0.89429342604816697	0.18820850989034901	1.09529904084846E-2	0.11999185647183901	0	2.7836715104034199E-2	1.09777956990757E-2	0.10990429192328199	10.7251486850672	1.25606190508217	0.52614202126521403	45.548865788090801
RP11-588H23.3	0.97096553830805798	0.64968042931021397	0.48735095214972202	0.761038164397147	0.62711262682019697	1.2188927902138	0.95194355279600396	0.56251724724593	0.75274643361073901	0.51317004736415395	0.59761871268357802	0.76380170679820603	1.37318009879359	16.645699927973201	2.5629962543157299	0.72964237758845796	64.275825567503404
EBF1	0.56984634887661501	6.0477654940811899E-2	0.47370097596570898	0.105697388299057	0.28632705852546803	142.73136183922301	0.37184386916608603	0.118659858973099	0.111348767564559	0.15617059651946399	0.54219771036452702	0.134559064525689	5.3357035895710898E-2	159.282475783188	0.688568859227219	1.48609758576088E-2	46.060130203964199
OSBPL10	1.1782175937977999	0.60574464807248496	0.80617655217213902	1.05701912055296	1.0596436737691901	48.149603987111497	1.96523648679263	0.62319003227880498	1.53008598924595	0.275908785744164	1.2275808332051601	0.59050773025838599	0.82442346551520496	95.437843411159506	5.7472395817509403	3.57980237681	126.188821025694
WNT16	0	0	3.6192847617031898E-2	8.4178202426468507E-2	8.0534031797866404E-2	11.9119096733587	9.4396969465581806E-2	0.17955718281962499	0.220813165499603	0	0.28978782723825303	0	0	20.0925559199977	0	0	1.9276767084813
COCH	3.0162797191219499	5.6725895864523299E-2	0.39182516609416101	0.54449509975013	0.68295925330340601	6.4420745779080404	0.51833205206029198	0.111204938767479	0	3.9538789324895199E-2	0.16331125314692699	0.35213485613245898	0.27114965003734898	145.40526346302801	0	1.92183915710185	268.72865704997002
CTD-2363C16.2	0	0	0	0	0	20.457245160895599	0	0	0	0	0	0	0	26.458037018938601	0	0	3.7095930330834701
SSPN	5.9722081608237998E-2	6.2527741066638096E-2	7.2539232168982795E-2	8.4587948451958495E-2	2.8770913031441199E-2	1.63802437215617	6.8008742336328601E-2	4.2262633814688602E-2	5.34207786396401E-2	1.1890675418202701	2.1699911355501401E-2	0.81125898847921496	9.2385187965084201E-2	55.115788805482303	2.04262717695629	9.1713542090337302E-2	179.25655118916501
ZNF587P1	0	0	0	0	0	6.8762217021696896	0	0	0	0	0	0	0	16.0152956940914	0	0	14.0323397139713
RP11-498M5.2	0	0	0	0	0	13.8147786569813	0	0	0	0	0	0	0	20.4024872044101	2.91225788036314	0.38858314343161199	0
MTND5P5	0	0	0	0	0	73.180963000804894	0	0	0	0	0	0	0	87.980123689925506	8.6958327620785507	2.78981623207775	11.3452640669198
RP11-785D18.3	0	0	0	0	0	0	0	0	0	0	0	0	0	12.887641325882599	0	0	58.734183195443201
DOK7	0	1.8731576118876201	4.5701592048762597E-2	0	0	5.2272686472436103	4.5139579082234902E-3	0	0	0	0.26471412033638297	0	0.112099588295913	21.594564569438699	1.02397769075113	0	1.3075257335574599
TAS1R3	0.298329799914964	0.84299390790565099	0.51406558873071495	0.627191005258524	0.496579659235801	0.422631469476834	0.4014210775191	0.23285470111207099	0.48714421706570399	7.1928882695417903E-2	0.64455620981029305	0.28255581810824798	0.60922754717614502	23.043691447083301	0.35590497268624999	0	34.699986247394698
POU2AF1	1.2626982108265301	0.98644744342879498	0.69767718688328595	1.1128374014965201	0.75184582265010302	82.936285055401598	2.1927748127083002	0.52975204988261904	1.11791689663209	0.58982736884808495	0.61067993537632304	0.63882029592783296	1.45003611124939	127.60866716487899	3.32835930622594	1.2085349980903599	888.64313207293003
CPNE5	3.0551904196114799	0.13397457512018801	0.24857635508620801	5.3626666594459499E-2	2.6537968085564401E-2	82.044408802699195	0.41484233249160302	6.91182105973914E-2	6.3943577000666205E-2	0.96700060285866396	7.3463559241159201E-2	0.299439203556641	2.01951554633203	206.20825907132701	5.6150235200796299	0.83710090426578199	966.03413480506504
CD19	0.520518883517464	0.189218528739801	0.118383970814329	5.9216109336718697E-2	0.33416825254444699	403.64078012311398	0.14627387632417799	9.9091382420668297E-2	3.8806516563589702E-2	0.13869294352850101	2.1049482469880601E-2	0.56021320250056095	1.49159775835074	362.26040245131202	5.2389077122616303	0.62219813428229498	547.96771827243003
BLK	0.23459669489915699	0.89598974888170602	0.389486492751976	0.16762264947703501	0.184743350670969	191.81763436352	0.93952602701406895	30.662538996247601	6.3891244968179398E-2	0.18862593929558299	0.53412054392836805	0.144389418381627	0.100745563712662	346.18710306020802	1.48863332123559	8.5058600706438305	251.03020066390499
SYBU	0.131602715622159	3.2264606163906001E-2	8.3190763128943995E-2	0.36450244732964499	2.35537345035946E-2	3.8664807145802098	0.240746954226878	3.3567111258050099E-2	0	5.00091205860584E-2	0.194782567433992	9.4488679946308093E-2	1.6793421933787099E-2	12.9734300929545	0.14884998769011701	0	2.76355002472887
AL928768.3	0	1.0409795928760599	8.3064129429441993E-3	0	0	19.965123226239498	5.2124770408248297E-2	0	0	0.989096223410312	0	1.1090797707842599	0	1392.3548265131899	1.5852095100465	1.0113251221769499	12930.602397043
MS4A1	1.0214742175975899	2.55184883687338	6.9293444706685197	1.06623722236809	0.43325280609886002	3220.5650656491198	6.0148584949644803	8.4048241523294305	45.825379724762698	1.65905802778829	3.8688363816643498	0.71056704739602305	2.6848569746110602	3180.5776075753802	7.5667665459833504	1.36638861652684	139.54502145915399
EBI3	0.60818791288714003	0	0	0	0	0.87882339530132203	0	0	0	0	0	0	4.7349443575764898	14.939864457648699	6.4384345300547698	0	1.69428675461283
AC008697.1	0.57061076800556598	0.19162972880385001	0.13957498310657199	0.16281573768385499	0.17968642741608901	0.75404586373674298	0.72866385352339902	0.18175585930409499	0.15552580890847301	0.27796653354092998	9.04154074046081E-2	0.16543506298059399	0.47212959809715599	9.1888702122054209	0.47429054794119102	0.497907614081949	0.61364339124338096
FCRLA	0.53544170447260198	0.94081078713865096	0.115716937002406	0.21867855719249199	0.14197373317605599	391.34488386740202	0.223135969249012	5.0178192741169698E-2	0.17744302047559199	0.44232971525696602	0.14437117362323501	0.32846734165541203	0.20324175643185999	422.38443804404898	2.2729484067776098	166.76681234376699	121.371839634854
LCN10	0	0	2.04960357896137E-2	0.65919938210029805	3.0979735542454399	55.689732428785803	0.38713651802608601	0	0	0	0	0	0	53.321792592500103	0	0	0
LINC01781	0	0	2.2902239701896199E-2	0	0.18089235284871999	6.68428200221748	8.6425612192927506E-2	0.14795855578436101	0	0.134805162976363	0	0	0	46.434850499104598	0	0	159.372460198011
ZBTB32	5.7254500016690697E-2	0.11049692132130701	1.5362581134017901	1.4000119907103299	2.3361345621470102	4.8817514155862396	2.4151061001354299	0.143238265146547	0.65302603705940698	2.2192966670963599E-2	2.06635010151793	0.30594610322837801	0.15188695707347299	75.696471680757696	2.2022103132202999	4.83832396244245E-2	318.42910414496998
BANK1	10.486728646746601	1.4707381061379501	2.4810995829328102E-2	0.54927579163926599	8.3728972082486905E-2	498.74604901465801	0.17808709556571201	2.8150617160980902	0.20420910600521899	0.21894346866308301	0.31439742983449898	6.9593141493761497	2.4013014152638599	665.62844823027001	141.358015163049	34.751540126259002	167.78299181411401
RP11-148O21.4	0	0	3.5082706236385701E-2	0	0	48.969080521841299	1.04485804028372	9.1073795306203493	0	0	0.52840641188079496	0	0	75.892652918170697	0	7.4974550008516898	37.702531268973999
FCRL5	1.5854833148776299	1.34087587983947	0.65825184657914204	1.2335647178831599	0.95628789595257302	81.663520711601095	1.3867373606429201	0.84118438931518302	1.02549799266486	1.0347124620178301	0.91924350557046797	1.5695317888114599	3.0881477894269	56.819465669740801	4.4023065066286504	14.2863637899484	386.00721087115397
AIM2	18.985216082822799	1.3044101625431399	2.8131780619150901	0.48873263470823802	0.67236071598320302	17.329779261113501	4.8664073226670501	2.1524606817587402	2.8592804818250301	17.0925674493899	2.0057127861930502	4.0169250906654304	18.832186911188401	170.359537310928	26.3229767870051	0.58631740172361801	206.936378354075
TNFRSF13C	0.91943130147641605	0.68155684591355503	2.80566782017199	3.9477508956870002	3.7967257613529202	285.570135577217	7.7428976922622796	5.9782239731468199	3.81489963538254	0.58191379583520497	4.3483235086847998	0.465825097975549	1.1842694369970901	270.77620753554203	4.52224093274795	5.3301592336391899	53.159159094666002
RP11-148O21.2	0	0	0	0	0	49.292608785514801	0.30282815898366799	2.2740182061916299	0	0	0.29079193485747801	9.3377329990757194E-2	0	49.341134363610401	0	3.3317271676187699	41.223215263589502
CECR7	3.92782969530648	4.00398611703908	3.9734117618598899	7.1910240637831002	6.7166638648622401	6.8007949522122999	6.5136355656211302	2.4865027156348498	4.4583300448845504	1.2934536907154499	3.33604857197404	3.0170629087764298	5.2858636529802698	36.024007340056698	14.341168572823699	6.85027745492095	64.635001437997502
SEMA4B	33.430672123408698	8.0970882515605407	4.6058133862513602	3.5199045266780198	1.57566010435424	78.0059850489383	8.4900438657871398	2.7158376486614402	6.35430874263891	31.3806211513518	4.7996515780044904	2.8954655015151598	22.851561814462599	106.130017558224	47.073341688453901	5.6608389740485698	95.164642532393898
TLR10	2.8727908244991802	1.0777070892435301	0.21837126088367501	0.18371991850988301	0.20338618777148301	101.598537605109	0.342437731049412	0.14482209719667799	0.21057028842822401	8.1372343825343805	0.24114864399916999	0.31413509371306297	14.3912733774768	181.14649301109799	140.310881470335	60.653922822025898	26.5847488196809
RALGPS2	6.5336185154168804	3.2802034539410299	1.7817474259630499	8.8478531572384007	4.6009713974873696	257.819079306123	4.9731885868440697	2.6319612144406999	5.0981804027852196	6.56178137955387	2.3654984563630901	10.0491961756581	11.648930750944899	274.26147351913397	13.4312219930976	19.6830337137383	201.320759899574
LINC01857	0	0	0	0	0	9.7013011604805097	1.7186583793777001E-2	0	0	0	0	0	0.39903105789683702	21.6240622722575	0	0	0
RP11-404F10.6	0	0	0	0	0	14.373730444560801	0	0	0	0	0	0	0	12.2048089891091	2.7254842553017999	0	1.77385193865609
CD79A	0.71779827670680696	0.82373776515501596	1.18987576545365	3.7160303607360099	13.332472342543401	975.28645996650505	3.27196577127317	0.102066456045988	1.6491154400297301	0.63401909670935097	5.2188493022162898	0.46659722032144801	2.61195568333462	946.63186948219402	9.0812684291293806	30.207455247693701	2378.9089703589202
CNR1	0	0	0	0	0	1.9273184228398901	0	0	0	0	0	0	0	3.6397790524147098	0	0	2.2004227884755201
CD40	27.948378996523601	4.6253929439731696	2.52277819757184	2.7931470411341	1.7188878541157799	183.72298963409301	2.73440974354261	1.3614640544060601	3.1070455741560199	0.25477576677848601	5.3093242727351901	3.3907932916271299	46.822573030000399	175.662287594372	97.330427426953904	21.606902673066902	96.635344916722204
SOX5	0.55055423188536401	0.14591421906944099	0.19734955024007	1.51359329375203	0.25399786624033499	1.5112439214739799	0.82989796543574601	0.23677346274479499	0.50334180777466198	0.944841422128744	0.96957075648590296	0.69503797735308903	0.46946069276757602	9.7192617847189808	1.42648384889887	2.9791002928232402	2.8750573357558999
SYNPO	0.23728960515894601	0.41936032648341098	0.360554726997103	0.171715753043193	0.14624172798150301	3.01459947304647	0.34701564561829601	0.24225903594380099	0.54692731592644594	0.197605340759193	0.30425483624645	0.19154281673748699	0.32718734602634503	4.2757597243758596	0.91766458524765604	0.183933168192528	0.779069885788504
HRK	0.117453105352802	8.1388113464811895E-2	9.7202165778548094E-2	0.82278947812650705	7.5902185555437707E-2	2.5664869014613698	0.13468835497756099	6.1841381765472797E-2	0.16743798613428701	0.10995745355523701	9.2352312389363603E-2	5.7775416496620102E-2	0.23114569255247999	6.3406395223612098	0.63305017322341295	0.17808075964058301	6.07874604061496
PNOC	2.3683412458357198	0	0	0	0	49.588415320605399	1.5688487108712301E-2	0	0	0	0	0	1.36761255484612	60.538404866796597	0.54624472878838204	53.702011365447099	160.00720380257101
IGLVI-70	0	0	0	0	0	25.9131062058803	0	0	0	0	0	0	0	25.213985576635601	0	0	343.28416855707798
RP11-428G5.5	0.80901666893051105	2.6116983230681701	1.2238010950540099	0	0	31.3888899623885	7.2724929272132297E-2	5.7408336047089698E-2	0.106156124323065	2.1103709152850598	0.943980292250576	0.76761315557758003	2.8103580181373098	32.533254467430403	0.42991503284259203	0	0.30960837829895199
DNAH8	0	0	0	0	0	3.45694115251808E-3	0.14836527807355501	0	0	0	0	6.7556191599390206E-2	4.4901666456970196E-3	2.62979129241663	0	0	4.7525249075372598
RP11-511B23.1	0.12865975106143299	6.5651810765114699E-2	0.130079313363541	0	0	4.5200700876300797	0.17105882764182401	0	0.19608634534130101	0.23595123670711499	0	0	0.146990451989334	6.9655544594520702	0	9.2892532193443594E-2	15.1851085389335
LINC00494	0	0	0	0	0	11.8229734719652	2.1421880687513099E-2	0	0	0	0	0	0	16.494809077662801	0	7.5860412945980098	1.79033166327791
EHD3	4.07938576139221	7.9962617072567301	4.5360276400095403	2.88559739332295	1.66747983223658	10.2773917768339	4.3267595900541798	2.1803548162752402	7.14334285399962	0.49527110728774798	6.1613371962724104	0.390148769377686	11.454706321421	46.5962232467866	6.6319436141497699	0.50616136427258795	96.448257565772906
COBLL1	1.77663634786277	2.1226760914169098	0.67268236499224099	1.69667173684051	0.58723749989153495	72.555615440014293	1.27447583879384	0.78079744258489703	1.29890970510677	0.65415838873972298	1.01054620461777	4.1823120546231598	0.75927265220754303	123.710943345339	8.0229145946705902	132.55002864792601	463.36856293321301
ANGPTL1	0.53706719760985699	0.15474666702231599	2.02449634855002E-2	0.14936765084335299	0.31464242399465597	17.181631661270501	0.253599756077588	0.117110319702383	4.8102339621870799E-2	0.78518564043858297	0	0.39926439434403399	0.44224670011607498	17.2091949333992	0.920807764227634	1.3857802809777799	9.8338347770057304
RP11-380I10.4	0	0	0	0	0	0.42373550433777502	0	0	0	0	0	0	0	2.5807089830646102	0	0	30.057856988264099
CDK14	3.9119943482895301	0	9.5703929309937808E-3	2.1316297442284301E-2	0.27437818937997499	43.934675495602598	0.59391067586684798	0	0	7.2092483715387896	0	7.9516551624627896	5.1855429804721398	73.798505846483707	32.198798977985398	4.6775936349673799	134.8498845405
AK8	0	0.483955773061159	0	0	2.49097841692952E-2	0.68294791957642598	0	0	0	0	0	0	0	8.4057335632610304	0	4.1560680357252397E-2	4.0462054713048596
PLPP3	0.67277730416633197	0.13847617311124899	0.10026085976451	0.341607526467964	0.216988196078606	2.6135352559298002	0.20761543611389699	0.167890439679622	0.128569616657149	0.405813701123929	0.37155686650821401	0.205651004543315	0.77029048773997499	4.9511631498029898	0.82483327387661898	0.44831573123475699	1.55094624033425
ILDR1	0.45952478212402098	0.18397659554693199	0.21519804329279199	0.251981046303977	0.13605727273967799	0.61145466130954695	0.15507964947362499	0.14126190385415599	0.136485011510178	0.15731344888820001	0.150311580127686	0.22027065385258701	0.34668749955165301	8.4584660382888597	1.1403810884744501	0.26911952431521402	33.913828150015597
CYB5R2	2.9271563431833001	0.14331269114326001	0.106096585789812	0.184290814549634	0.122433228928312	0.67190096731898397	0.25907215925584498	4.9375009537480301E-2	0.16862321630496099	0.29224426621051802	0.20091216906187001	0.19420392863983099	0.84902507353118495	7.2878600611808499	2.3221795288867	0.151758580897527	16.879077333200101
AC007386.2	0.72489333349908103	0.335937063977502	0.22667065065731201	0.36755709030165101	0.35470473211221698	6.86993591126204	0.35654030421570498	0.23991070251209301	0.35934958311192799	0.30229017943231901	0.38358456199524299	0.40502542328012398	0.87750163230831402	8.8186990843877098	0.87238134764646103	0.64544868727267701	49.250908678728699
43161	0.508198147256124	0	0	0	0	6.8505372054494504	0	0	0	0	0	1.6707740877705	0	10.8779566570496	0	0	21.822760638437199
CD207	0	0	0	0	0	0	0	0	0	0	0	0	0.243297786033429	0	86.966576287705607	4.4548671682463403E-2	0
RP11-389C8.2	0.86145292710879595	0	0	0	0	0	0	0	0	0	0	0	0.52295500909436299	0	82.183133536855806	0	0
CD1E	3.2647240655483301	0.21662799637131799	0	0	0	0.70826615906148105	0	0	0	0	0	0	6.2081932115515199	0	587.68335421242	0	0
CD1B	2.2002158900003899	0	0	0	0	0	0	0	0	0	0	0	1.09025170277142	0	76.222612350545802	0	0
ENHO	9.4128991913055501E-2	5.152276997922E-2	0	0.255673490301145	0	0.33441971816560101	2.08794939571974E-2	9.0333196671565794E-2	5.7978779483903599E-2	0	6.2210860275991597E-2	0.113313225930478	1.5980104972062801	2.8503030220112702E-3	95.236605612802904	0	0.49305568405807698
ZNF366	3.2888885161435901	0.17548454068803801	0.105930939748605	7.1971102829597303E-2	0.108556302250435	0.29197906916108601	0.10917264978556	7.5088699001571696E-2	0.134290198930475	0.104419051922456	1.6626727046754001E-2	0.118904773624877	2.6285495103581602	0.25802867835068199	167.45276273367799	2.2231113375093501	0.34844869069380602
MRC1	0.63700515734847996	0	1.49063089972763E-3	0	0	8.8345664694400496E-3	0.25391260514929698	0	0	0	0	6.4812563522211805E-2	1.21066449710058	0	107.031348795171	1.15873247879917	9.1570862278267204E-2
RP11-863P13.3	2.80635695049682	1.7547205207510499	1.08389240649355	1.26761282676492	1.2735718852495099	1.56439876976879	1.51683876954899	0.96655487211759095	0.971672378525265	1.55851512223529	1.90796880857553	1.5864844514495	3.9869471274908501	1.54492968803734	111.10357384754001	2.0624528102358202	3.41885113740513
EHF	0.238380300798155	0	0	0	0	0	0	0	0	0	0	0	0.32902887297966099	0	28.223211582637401	0	1.00600273970415
CLEC10A	45.005448721667101	1.0605087180950601	0	0	0	1.8815467992152899	0	0	0	5.4958597484044899E-2	0	0	25.138262412875299	1.89912419924318	2497.7631227956899	5.6605026986970604	0.61133220433745195
LRP1B	0	0	0	0	0	0	0	0	0	0	0	0	6.3541446131783794E-2	2.20349597555085E-4	17.005118216375401	0.85757455867147703	0
KCNK13	0.87422773135463505	0	0	0	0	0	0	0	0	0	0	0	0.30581397366268698	0	15.7468445505642	0	1.0926476538486001
FZD2	0.95890767187446402	0	0	0	0	0	0	0	0	0	0	0	0.370555141111157	0	17.8242519369389	0.91082503986644903	0
HTR7	0.98982792590794799	4.9186783871563E-2	0.13201143356950201	0.64583398827063898	0.46298712606701398	0	0.44505502181668299	0.20218605477197199	0.22929362244367699	0	0.10444997444628	0	2.6070933349376402	0	48.515720248365398	0	0
CYP2S1	42.9181045340341	1.02472536279106	0	1.75183797223743E-2	0	0.52556843399888598	9.8870368260532797E-3	0	0	0	0	0.79976359479527903	6.2791217323879396	1.39636629851815	507.83103004332099	2.3408888231901099	0.21158895896890301
CACNA2D3	40.518258000485503	0.222349664974658	0	0	0	0.61759146805898602	0	0	0	0	0	0	5.1494429589034398	0.52445097126627305	459.57120529123398	13.4546844940502	0.88107915493428102
IDO1	4.3710709671238801	0.78309225963479701	0	0.15161143696561699	0	0.46325225301705603	7.0171644587797899E-2	0	0	2.92833381797591	0	6.5560307547176597	3.0025016411009502	0.10668114368848899	406.72324499392897	0	1.31159027292301
FPR3	11.6307240628831	0.27864837053040298	0.195030993159057	2.24259061949784E-2	1.3811773121837199E-2	0.54855840089290697	6.7580433369868007E-2	7.7807748797046897E-2	0.14918905682110201	4.2369765037256001E-2	0.158144866242793	0.66811646797998903	6.5616396196619498	0.311746798731319	131.903658904427	9.9098723288020704E-2	0.51779523027695096
RP6-91H8.3	3.3948410571569698	1.8019450309443701	1.1376729714118099	0.64717748314699697	1.3309690392285101	1.00351495497856	1.8700334559402001	3.9365116569894401	2.8297166912570599	1.1999126352009	2.0148436149952502	3.22006530899615	2.8363757402382701	0.98236519557792701	176.11363097732499	3.0872057530862098	3.1855082860971899
SDS	3.5201939679561498	0.61199966620266999	0.70796873629564006	0.85259541476802503	0.92298435007033497	0.78765595793176102	1.3297926881073701	0.53415084627066101	0.63642590847166802	1.2900083676451799	0.382444236310859	0.82233855091098096	1.96798611164236	1.29953848588488	78.939388749121505	2.47977019483542	1.4000606015414501
MPP3	1.7186641502537601	3.7455049890300698E-2	5.7783819400939102E-2	0.59545186828735297	0.14278086955814701	4.16211663049047E-2	0.39947674815203699	0.14914800189254501	0.25594475493580399	3.6630203365843599E-2	0	0.13074236676409701	0.36121479373339999	1.8083892593304299E-2	57.075170303401997	0.34316123532301601	0
CLIC2	8.4124483330722502	1.32867332848901	0.91039867432142096	0.204084233164125	0.49739998961730902	1.13675331914154	0.90164232150395596	0.57230981608723197	1.7761000051682601	0.88730548822861299	0.90676576271456999	0.21100101006540001	24.4830070091982	1.13417331557033	453.81042730344097	12.3472174189654	1.6516633491872199
DCANP1	0	0	0	0	0	0	0	0	0	0	0	0	5.3146517854786003E-2	0	10.4488963401901	0.477679638146779	0
VSIG4	35.679814368638802	0	1.0339547219643901	0	0	1.43545761211062	0	0	0	0.70439239332499404	1.0830366881585201	0.77691763105336598	9.9512079809170899	3.4199760545976302E-2	297.65212947052697	0	0.53342747235408305
RAB7B	0.149469003477504	0	0	0	0	0	0	0	0	0	0	0	0.33134385078091799	0.11764175860324699	34.789230837108001	1.4689548763531	0
CDS1	0.37145751985382103	0	0	0.12559548648001101	0.14567750878788099	0	4.5050295078861102E-2	0	0	0	0	0	0	0	10.220505706639401	0	0
RTN1	42.505404958999897	0	4.7627868329728996E-3	0	0	0.64718319884640596	0	0	0	0.75305118008138705	0	0	33.730210557378598	0.923051771580499	353.94015444219002	0	1.48693454673184
CLEC9A	0.301387256262311	0.23089540785171001	0	0	0	0	0	0	0	3.01810128786716	0	0	0.34144936917584501	0	68.582627917680199	0	0
IDO2	0.714043934737705	0.49008251786268497	0.47974822485412699	0.77649638882651995	0.560246164989603	0.58961513384193998	0.64459813214663397	0.31135314393650698	0.51380166771269797	0.47899979589015002	0.427630353302417	0.84716255243541805	1.1138195242992801	0.42924079086302502	34.460623554604801	0.57743848333704295	18.586672495304999
PTGFRN	1.05383465155961	5.8172185897082E-2	0	0.32602908015290999	0	0	9.5021020514064802E-2	0	0	0	0	0	0.282206377491802	0	23.2957707858615	0	0
NDRG2	24.391352067015301	14.4542102043255	18.278597356539699	36.465950248136402	26.027311750686501	10.8430341074162	38.093821712300503	16.159085316694501	31.927428911687802	4.4670986131971002	12.0131707874694	3.3822527546229302	20.0675948002438	12.402325556426	2400.87070633762	33.384188252414297	19.673620154650401
LGALS2	147.07628430459599	0.63127022276664002	0	0	0	5.1602846282812802	0	0	0	0	0	0	29.1894513255519	2.84932929722914	786.63104716777605	0.87690954965508705	2.747518224996
PID1	86.715062383371105	0.245262127293467	0.16281873061937399	0	0	3.15473817078353	0.207958547306793	0.13704244975303501	0.43046295513295002	0.17745196231625299	0.81206126051272498	0.12729998178975799	33.176355947664902	2.8143154550010401	478.67535196113602	0.288548362236769	2.3967119234858498
GRIP1	0.52027068018620404	0.32421178024411501	1.8785690784337099	4.0148195450433404	3.0775569639516802	0.52437204827808004	6.1486089225966802	1.13608599791245	2.5003482861972302	0.74989602391508003	0.81726142067986896	3.4095299695262899	6.5154248809107402	0.183357361643014	335.44196593811802	10.0162553307094	2.8837319851130698
EPHB3	1.9808115023381201	0.13663962045709299	4.9518800159683497E-2	7.3296923164826805E-2	5.3762422312028303E-2	0.43258023693373898	0.12772012149266801	5.2353895123359501E-2	9.0616856585989905E-2	9.9726595085975797E-2	7.5137047576261898E-2	5.3331989199956499E-2	0.46281801912665699	0.14071776035429101	12.639163279995101	0.303667407850856	0.109492698258725
CES1	187.225597852525	1.2385665821896401	4.4955501568966598	0	0	2.6355815035678498	0.22734715493754001	0	4.6590373567560004	0.13514693172354	3.0707424722280701	0.14697140681734899	11.5205588772378	2.5936699400208498	739.92318226964596	6.5791792359973202	6.38379427621489
DTNA	7.1244976952083903	2.1063823907938901	1.22845238018256	2.5274826420478198	1.59393487845975	3.7323083367682801	2.2240194913028	1.12688183120719	2.5328380031598599	1.4004054787698199	0.734072522820026	3.2107534563898401	5.6740195479581601	1.7042295334550299	134.57011795921301	4.84875197451791	4.6920442085854601
MSLN	0.38271193290629302	0	0	0	0	0	0	0	0	0	0	0	3.9108924086018302	0	28.7860379830128	0	0
CD1C	44.9719808763152	2.7155476841772801	0	8.3475071248429705E-2	0	80.795275088598004	1.6512736856598102E-2	0	8.2090456875211298E-2	6.00712028203884E-2	0	0	28.4737522628321	202.23056456803701	4395.9163335674302	0.116538662793127	7.5561979541970103
RP11-426C22.4	3.25312387433849	2.0882013263513701	0.56159756696716501	0.10553419518755	4.4150102745076303E-2	1.44097646161344	0.46559386697155702	0.13957599345289901	0.32284207271235599	0.25377551410230798	1.64029675617319	0.51571533827936	4.8292368168234701	0.33740103308807401	94.606463716510504	0	0.382418679940147
LEKR1	29.5353581453756	1.19965963126839	2.7184595911368099	3.3478765726925701	2.9018799659725398	4.6244552776113697	3.46190659327099	3.27374190634273	5.7905783024309496	0.34912382457077301	1.9234282572349899	0.31884868146226197	8.3792031399435505	2.5833733383922	296.26616657490501	4.5911731471055299	18.417210295159698
LAYN	0.26837367590812	0.89954274953181501	7.36482989122723E-2	0.16773610881346901	2.2708001214162001	4.95735371698557E-2	0.50204496789850195	1.10854185058715	0.187998854529323	9.2047975531350495E-2	5.8399966041211802E-2	6.84708227040145E-2	0.32982478053356701	0.205778995910742	48.527542292049198	6.4800848828362706E-2	0.368088089379568
FLT3	19.661388504350501	1.00345522853473	2.1615326200242202E-3	0	0	0.70329134936406301	0	0	0	0.15790982160085601	2.61295495085084E-2	5.4278371199437201	5.7789524332187003	0.91238489773185405	645.26137199957702	168.53092326847101	3.86684554919968
TACSTD2	4.4633178173747901	7.2465959890268605E-2	0	0	0	0	3.9896764513791703E-3	0	0	1.4712292513865799	0	0	0.31767133163038802	1.1508815416297301E-3	36.318242379847703	0	0
KCNK6	34.310995740988297	6.8399154750529396	8.2167115013403507	13.4801109873844	6.4017945242364904	9.6458837403757407	12.668352322630801	5.34050082086525	10.756399088296799	7.3848828604580401	7.2140889083478701	20.1365512358649	33.994024247047498	7.7354207059231497	267.40458051719799	19.952369495762898	109.14214039342799
